40	68	0.618181818181818	114	0.775510204081633	0.959200242330154	0.001938784632758	0.000274185552217	50	0.958740556262378	0.959659928397931	0.958649246043123	0.959751238617186	0.958465438309983	0.959935046350325	0.954576079695	0.959034052559	0.964151180073
47	73	0.663636363636364	119	0.80952380952381	0.972269355671721	0.001454641567366	0.000205717383296	50	0.97192445998252	0.972614251360922	0.971855951269273	0.972682760074169	0.971718043033098	0.972820668310344	0.969196017972	0.972077332708	0.977343806517
16	76	0.690909090909091	121	0.82312925170068	0.977614349600268	0.001145064984953	0.000161936643152	50	0.977342854555698	0.977885844644837	0.977288925855692	0.977939773344844	0.977180367227969	0.978048331972566	0.975224325341	0.977600784654	0.982073444475
18	80	0.727272727272727	120	0.816326530612245	0.981759227399227	0.001310563074798	0.000185341607472	50	0.981448492737806	0.982069962060647	0.981386769635774	0.98213168516268	0.981262520854426	0.982255933944027	0.978563844163	0.982166586248	0.986154421659
3	80	0.727272727272727	128	0.870748299319728	0.985772261387101	0.00049306255366	6.972957504841E-05	50	0.985655356196792	0.985889166577409	0.98563213461296	0.985912388161241	0.985585389498133	0.985959133276069	0.984090744948	0.985822847328	0.986484449615
4	64	0.581818181818182	115	0.782312925170068	0.985772261387101	0.00049306255366	6.972957504841E-05	50	0.985655356196792	0.985889166577409	0.98563213461296	0.985912388161241	0.985585389498133	0.985959133276069	0.984090744948	0.985822847328	0.986484449615
27	87	0.790909090909091	134	0.91156462585034	0.993396969567526	0.000595400427607	8.420233597647E-05	50	0.993255800055093	0.993538139079959	0.993227758702448	0.993566180432604	0.993171311379182	0.99362262775587	0.990764271506	0.993417241715	0.995292314793
26	89	0.809090909090909	133	0.904761904761905	0.994054261767464	0.000584928056423	8.272131904061E-05	50	0.993915575255489	0.99419294827944	0.993888027116217	0.994220496418712	0.993832572632886	0.994275950902043	0.991184441121	0.994151650428	0.995725126613
13	89	0.809090909090909	134	0.91156462585034	0.99448399759873	0.00056845358263	8.039147661346E-05	50	0.994349217186456	0.994618778011004	0.994322444939355	0.994645550258106	0.994268552329184	0.994699442868277	0.992268933469	0.994530838845	0.995676733319
24	92	0.836363636363636	136	0.925170068027211	0.996227225590028	0.000205853355169	2.9112060674E-05	50	0.996178417734954	0.996276033445102	0.996168722735995	0.996285728444061	0.996149206675298	0.996305244504758	0.99558447675	0.996242382855	0.997255879775
5	92	0.836363636363636	136	0.925170068027211	0.996366756731988	0.000124495605677	1.760633740047E-05	50	0.996337238809026	0.996396274654949	0.996331375485757	0.996402137978218	0.996319572599207	0.996413940864768	0.996135736378	0.996345266662	0.996644973834
15	94	0.854545454545455	137	0.931972789115646	0.997071680065978	0.000174054015162	2.461495488278E-05	50	0.997030411838214	0.997112948293742	0.997022214480953	0.997121145651003	0.997005713177286	0.997137646954671	0.996689048988	0.997072441921	0.997807124566
35	95	0.863636363636364	137	0.931972789115646	0.997216898485981	0.000396777892578	5.611286769333E-05	50	0.997122822400304	0.997310974571658	0.997104135499369	0.997329661472593	0.997066518714213	0.997367278257749	0.995166287409	0.997298055131	0.997557530933
36	103	0.936363636363636	142	0.965986394557823	0.999057114440204	8.220861433696E-05	1.162605373392E-05	50	0.999037622767935	0.999076606112473	0.99903375101938	0.999080477861028	0.99902595717844	0.999088271701968	0.998871200348	0.999075713589	0.999256930528
28	105	0.954545454545455	143	0.972789115646259	0.999212893593162	0.000230247124818	3.256186066156E-05	50	0.999158301972393	0.999267485213931	0.999147458109132	0.999278329077192	0.999125629381299	0.999300157805025	0.997903386396	0.999258353221	0.999488288169
21	103	0.936363636363636	143	0.972789115646259	0.999217250524564	4.914969104647E-05	6.95081596644E-06	50	0.999205597126952	0.999228903922176	0.999203282342221	0.999231218706908	0.99919862267392	0.999235878375209	0.999094382803	0.999213566681	0.999444301937
38	108	0.981818181818182	146	0.993197278911565	0.999593468486792	3.107525781076E-05	4.39470510502E-06	50	0.999586100539457	0.999600836434127	0.99958463699959	0.999602299973994	0.999581690889641	0.999605246083943	0.999487753907	0.999597143255	0.999649508318
45	108	0.981818181818182	146	0.993197278911565	0.999603289712806	3.560061344731E-05	5.0346870366E-06	50	0.99959484880311	0.999611730622503	0.99959317213425	0.999613407291363	0.999589796995029	0.999616782430584	0.999518980867	0.99960437926	0.999677655311
